z,phi,C1,C2,C3,C4,C5,C6,fuel_temp,graphite_temp
117.5696202531646,0.01101545394527333,6.968432739677382e-07,5.298559044566054e-07,1.314931837508846e-07,9.462890224925017e-08,6.302299112113059e-09,1.802732448334451e-09,925.3017304051729,1563.066051295275
119.746835443038,0.01075672707080663,6.96696928343979e-07,5.318897829341411e-07,1.328844514162066e-07,9.503604453492303e-08,6.231772712488346e-09,1.771041273157049e-09,925.8125699698846,1547.424566532603
121.9240506329114,0.01048244399722021,6.965214490446678e-07,5.338132988607064e-07,1.341690290597025e-07,9.533580615765424e-08,6.153041744086711e-09,1.737031167149266e-09,926.3095889117292,1530.925020905005
124.1012658227848,0.01019297363423318,6.963153724386158e-07,5.356216764157148e-07,1.353441918389615e-07,9.552716769619477e-08,6.066206762373747e-09,1.700742454428046e-09,926.792113382773,1513.590890670693
126.2784810126582,0.009888709320896808,6.960772730022992e-07,5.373102743124351e-07,1.364073529212739e-07,9.560925052410694e-08,5.971375377369607e-09,1.662217150912915e-09,927.2594882802356,1495.446479250345
128.4556962025316,0.009570068027304528,6.958057644259754e-07,5.388745887380458e-07,1.373560642553304e-07,9.558131506964218e-08,5.868662001703707e-09,1.621498899334282e-09,927.7110778175459,1476.516866159795
130.6329113924051,0.009237489452115871,6.954994999008147e-07,5.403102559957626e-07,1.38188017191782e-07,9.544275898374762e-08,5.758187600409724e-09,1.578632903381881e-09,928.1462660503157,1456.827854959365
132.8101265822785,0.008891435025871645,6.951571720180511e-07,5.416130549203216e-07,1.389010429595648e-07,9.519311522401421e-08,5.640079443071813e-09,1.533665861635976e-09,928.5644573596752,1436.40592061886
134.9873417721519,0.008532386832286395,6.947775126825245e-07,5.42778909137394e-07,1.394931130071026e-07,9.48320500645926e-08,5.514470859288828e-09,1.486645902028151e-09,928.9650768971255,1415.278156728574
137.1645569620253,0.008160846462006818,6.943592932964785e-07,5.438038892184953e-07,1.399623392197965e-07,9.435936104451316e-08,5.381500998786655e-09,1.437622517686731e-09,929.3475709951332,1393.472223015427
139.3417721518987,0.007777333815765676,6.939013252899562e-07,5.446842147586644e-07,1.403069740276975e-07,9.377497486948119e-08,5.241314597884761e-09,1.3866465051372e-09,929.7114075467531,1371.016293648795
141.5189873417721,0.007382385876514708,6.934024609297288e-07,5.454162563852585e-07,1.405254104200562e-07,9.307894528512604e-08,5.094061754420052e-09,1.333769905953966e-09,930.0560763563922,1347.939006843586
143.6962025316456,0.006976555473091155,6.928615942645436e-07,5.459965376983171e-07,1.406161818866607e-07,9.22714509429381e-08,4.939897713660497e-09,1.279045953102344e-09,930.3810894630157,1324.269416288778
145.873417721519,0.006560410061409578,6.922776620620951e-07,5.464217371466546e-07,1.40577962309626e-07,9.135279328383397e-08,4.778982668219349e-09,1.222529023376484e-09,930.6859814369537,1300.036944950255
